기준일,시장구분,지수명,PER,FPER,PBR,DY,adr,종가
2005-06-10,KOSPI,코스피,8.01,,1.16,2.49,,990.79
2005-06-13,KOSDAQ,코스닥,42.7,,,1.3,,486.62
2005-06-13,KOSPI,코스피,8.01,,1.16,2.49,,990.49
2005-06-14,KOSDAQ,코스닥,42.7,,,1.4,,479.47
2005-06-14,KOSPI,코스피,7.95,,1.15,2.51,,983.75
2005-06-15,KOSDAQ,코스닥,43.4,,,1.3,,486.46
2005-06-15,KOSPI,코스피,8.11,,1.18,2.46,,1001.94
2005-06-16,KOSDAQ,코스닥,47.6,,,1.3,,490.22
2005-06-16,KOSPI,코스피,8.11,,1.18,2.46,,1003.14
2005-06-17,KOSDAQ,코스닥,47.6,,,1.3,,491.03
2005-06-17,KOSPI,코스피,8.12,,1.18,2.46,,1003.68
2005-06-20,KOSDAQ,코스닥,47.4,,,1.3,,489.2
2005-06-20,KOSPI,코스피,8.04,,1.17,2.48,,994.65
2005-06-21,KOSDAQ,코스닥,47.7,,,1.3,,485.12
2005-06-21,KOSPI,코스피,8.01,,1.16,2.49,,989.99
2005-06-22,KOSDAQ,코스닥,48.2,,,1.3,,489.73
2005-06-22,KOSPI,코스피,8.11,,1.18,2.46,,1002.15
2005-06-23,KOSDAQ,코스닥,47.7,,,1.3,,494.92
2005-06-23,KOSPI,코스피,8.18,,1.19,2.44,,1010.8
2005-06-24,KOSDAQ,코스닥,47,,,1.3,,493.98
2005-06-24,KOSPI,코스피,8.12,,1.18,2.46,,1002.43
2005-06-27,KOSDAQ,코스닥,46.8,,,1.3,,491.33
2005-06-27,KOSPI,코스피,8.02,,1.16,2.49,,991.11
2005-06-28,KOSDAQ,코스닥,48.1,,,1.3,,492.84
2005-06-28,KOSPI,코스피,8.05,,1.17,2.48,,994.74
2005-06-29,KOSDAQ,코스닥,50,,,1.3,,497.63
2005-06-29,KOSPI,코스피,8.09,,1.17,2.47,,999.08
2005-06-30,KOSDAQ,코스닥,50.6,,,1.3,,503.21
2005-06-30,KOSPI,코스피,8.15,,1.18,2.45,,1008.16
2005-07-01,KOSDAQ,코스닥,51,,,1.3,,507.51
2005-07-01,KOSPI,코스피,8.23,,1.19,2.42,,1018.02
2005-07-04,KOSDAQ,코스닥,51.5,,,1.3,,512.5
2005-07-04,KOSPI,코스피,8.26,,1.2,2.42,,1021.71
2005-07-05,KOSDAQ,코스닥,51.6,,,1.3,,513.53
2005-07-05,KOSPI,코스피,8.24,,1.2,2.42,,1018.81
2005-07-06,KOSDAQ,코스닥,52.8,,,1.3,,516.41
2005-07-06,KOSPI,코스피,8.24,,1.2,2.42,,1019.01
2005-07-07,KOSDAQ,코스닥,53.1,,,1.2,,519.85
2005-07-07,KOSPI,코스피,8.3,,1.21,2.4,,1026.82
2005-07-08,KOSDAQ,코스닥,52.5,,,1.2,,518.66
2005-07-08,KOSPI,코스피,8.27,,1.2,2.41,,1021.95
2005-07-11,KOSDAQ,코스닥,61.3,,,1.2,,526.1
2005-07-11,KOSPI,코스피,8.42,,1.22,2.37,,1040.43
2005-07-12,KOSDAQ,코스닥,63.7,,,1.2,,523.7
2005-07-12,KOSPI,코스피,8.45,,1.23,2.36,,1043.88
2005-07-13,KOSDAQ,코스닥,63.4,,,1.2,,521.87
2005-07-13,KOSPI,코스피,8.5,,1.23,2.35,,1050.16
2005-07-14,KOSDAQ,코스닥,63.7,,,1.2,,524.37
2005-07-14,KOSPI,코스피,8.59,,1.25,2.32,,1061.93
2005-07-15,KOSDAQ,코스닥,61.9,,,1.2,,524.63
2005-07-15,KOSPI,코스피,8.48,,1.24,2.33,,1059.6
2005-07-18,KOSDAQ,코스닥,62.2,,,1.2,,527.18
2005-07-18,KOSPI,코스피,8.5,,1.24,2.33,,1062.43
2005-07-19,KOSDAQ,코스닥,62.8,,,1.2,,530.63
2005-07-19,KOSPI,코스피,8.6,,1.26,2.3,,1075.48
2005-07-20,KOSDAQ,코스닥,63,,,1.2,,521.68
2005-07-20,KOSPI,코스피,8.59,,1.26,2.3,,1074.4
2005-07-21,KOSDAQ,코스닥,63.1,,,1.2,,520.61
2005-07-21,KOSPI,코스피,8.6,,1.26,2.3,,1074.65
2005-07-22,KOSDAQ,코스닥,63.1,,,1.2,,521.51
2005-07-22,KOSPI,코스피,8.59,,1.26,2.3,,1074.22
2005-07-25,KOSDAQ,코스닥,63.2,,,1.2,,528.95
2005-07-25,KOSPI,코스피,8.72,,1.27,2.27,,1089.7
2005-07-26,KOSDAQ,코스닥,62.8,,,1.2,,532.54
2005-07-26,KOSPI,코스피,8.72,,1.27,2.27,,1090.6
2005-07-27,KOSDAQ,코스닥,62.4,,,1.2,,538.6
2005-07-27,KOSPI,코스피,8.74,,1.28,2.26,,1093.03
2005-07-28,KOSDAQ,코스닥,63.4,,,1.2,,547.67
2005-07-28,KOSPI,코스피,8.83,,1.29,2.23,,1104.72
2005-07-29,KOSDAQ,코스닥,62.2,,,1.2,,546.68
2005-07-29,KOSPI,코스피,8.89,,1.3,2.22,,1111.29
2005-08-01,KOSDAQ,코스닥,62,,,1.2,,544.83
2005-08-01,KOSPI,코스피,8.93,,1.31,2.21,,1115.98
2005-08-02,KOSDAQ,코스닥,61.9,,,1.2,,541.78
2005-08-02,KOSPI,코스피,8.95,,1.31,2.2,,1118.83
2005-08-03,KOSDAQ,코스닥,60.8,,,1.2,,532.55
2005-08-03,KOSPI,코스피,8.95,,1.31,2.21,,1117.11
2005-08-04,KOSDAQ,코스닥,60,,,1.2,,524.63
2005-08-04,KOSPI,코스피,8.9,,1.3,2.22,,1111.39
2005-08-05,KOSDAQ,코스닥,57.9,,,1.2,,511.99
2005-08-05,KOSPI,코스피,8.72,,1.28,2.26,,1089.36
2005-08-08,KOSDAQ,코스닥,57.4,,,1.2,,507.38
2005-08-08,KOSPI,코스피,8.7,,1.27,2.27,,1086.64
2005-08-09,KOSDAQ,코스닥,58.8,,,1.2,,515.54
2005-08-09,KOSPI,코스피,8.8,,1.29,2.24,,1099.77
2005-08-10,KOSDAQ,코스닥,59.5,,,1.2,,520.76
2005-08-10,KOSPI,코스피,8.85,,1.3,2.23,,1104.86
2005-08-11,KOSDAQ,코스닥,59.9,,,1.2,,524.74
2005-08-11,KOSPI,코스피,9,,1.32,2.19,,1123.77
2005-08-12,KOSDAQ,코스닥,60.1,,,1.2,,525.64
2005-08-12,KOSPI,코스피,9.05,,1.32,2.18,,1130.22
2005-08-16,KOSDAQ,코스닥,59.2,,,1.2,,517.62
2005-08-16,KOSPI,코스피,8.95,,1.31,2.21,,1116.93
2005-08-17,KOSDAQ,코스닥,59,,,1.2,,513.27
2005-08-17,KOSPI,코스피,8.92,,1.31,2.21,,1113.25
2005-08-18,KOSDAQ,코스닥,58,,,1.3,,505.06
2005-08-18,KOSPI,코스피,8.75,,1.28,2.25,,1092.71
2005-08-19,KOSDAQ,코스닥,58.5,,,1.2,,509.21
2005-08-19,KOSPI,코스피,8.73,,1.28,2.26,,1089.88
2005-08-22,KOSDAQ,코스닥,59.4,,,1.2,,518.34
2005-08-22,KOSPI,코스피,8.94,,1.31,2.21,,1116.68
2005-08-23,KOSDAQ,코스닥,60.3,,,1.2,,521.38
2005-08-23,KOSPI,코스피,8.94,,1.31,2.21,,1115.84
2005-08-24,KOSDAQ,코스닥,61.2,,,1.2,,518.3
2005-08-24,KOSPI,코스피,8.76,,1.28,2.25,,1094.21
2005-08-25,KOSDAQ,코스닥,61.3,,,1.2,,517.63
2005-08-25,KOSPI,코스피,8.79,,1.29,2.24,,1097.29
2005-08-26,KOSDAQ,코스닥,61.7,,,1.2,,512.17
2005-08-26,KOSPI,코스피,8.7,,1.27,2.27,,1086.55
2005-08-29,KOSDAQ,코스닥,59.7,,,1.3,,492.66
2005-08-29,KOSPI,코스피,8.52,,1.25,2.32,,1063.16
2005-08-30,KOSDAQ,코스닥,60.4,,,1.3,,497.96
2005-08-30,KOSPI,코스피,8.59,,1.26,2.3,,1072.61
2005-08-31,KOSDAQ,코스닥,61.1,,,1.2,,503.95
2005-08-31,KOSPI,코스피,8.68,,1.27,2.27,,1083.33
2005-09-01,KOSDAQ,코스닥,62.2,,,1.2,,512.45
2005-09-01,KOSPI,코스피,8.86,,1.3,2.23,,1106.37
2005-09-02,KOSDAQ,코스닥,63.1,,,1.2,,517.08
2005-09-02,KOSPI,코스피,8.94,,1.31,2.21,,1115.83
2005-09-05,KOSDAQ,코스닥,63.8,,,1.2,,522.79
2005-09-05,KOSPI,코스피,8.93,,1.31,2.21,,1114.5
2005-09-06,KOSDAQ,코스닥,63.8,,,1.2,,524.4
2005-09-06,KOSPI,코스피,8.99,,1.32,2.19,,1122.65
2005-09-07,KOSDAQ,코스닥,64.6,,,1.2,,530.53
2005-09-07,KOSPI,코스피,9.16,,1.34,2.15,,1142.99
2005-09-08,KOSDAQ,코스닥,64.4,,,1.2,,529.3
2005-09-08,KOSPI,코스피,9.18,,1.34,2.15,,1145.26
2005-09-09,KOSDAQ,코스닥,64.8,,,1.2,,532.06
2005-09-09,KOSPI,코스피,9.24,,1.35,2.14,,1152.5
2005-09-12,KOSDAQ,코스닥,69.6,,,1.2,,532.11
2005-09-12,KOSPI,코스피,9.28,,1.36,2.13,,1158.36
2005-09-13,KOSDAQ,코스닥,68.5,,,1.2,,528.02
2005-09-13,KOSPI,코스피,9.28,,1.36,2.13,,1158.12
2005-09-14,KOSDAQ,코스닥,68.7,,,1.2,,529.64
2005-09-14,KOSPI,코스피,9.38,,1.37,2.1,,1170.77
2005-09-15,KOSDAQ,코스닥,68.4,,,1.2,,526.45
2005-09-15,KOSPI,코스피,9.37,,1.37,2.11,,1169.59
2005-09-16,KOSDAQ,코스닥,69.9,,,1.2,,536.6
2005-09-16,KOSPI,코스피,9.41,,1.38,2.1,,1174.13
2005-09-20,KOSDAQ,코스닥,70.8,,,1.1,,543.59
2005-09-20,KOSPI,코스피,9.54,,1.4,2.07,,1190.93
2005-09-21,KOSDAQ,코스닥,70.8,,,1.2,,542.68
2005-09-21,KOSPI,코스피,9.58,,1.4,2.06,,1196.67
2005-09-22,KOSDAQ,코스닥,71.5,,,1.1,,547.01
2005-09-22,KOSPI,코스피,9.61,,1.41,2.05,,1199.97
2005-09-23,KOSDAQ,코스닥,70.4,,,1.1,,543.66
2005-09-23,KOSPI,코스피,9.42,,1.38,2.1,,1175.88
2005-09-26,KOSDAQ,코스닥,71.3,,,1.1,,550.4
2005-09-26,KOSPI,코스피,9.66,,1.41,2.04,,1206.41
2005-09-27,KOSDAQ,코스닥,72.3,,,1.1,,554.63
2005-09-27,KOSPI,코스피,9.68,,1.42,2.04,,1209.63
2005-09-28,KOSPI,코스피,9.82,,1.44,2.01,,1228.57
2005-09-29,KOSDAQ,코스닥,75,,,1.1,,568.08
2005-09-29,KOSPI,코스피,9.85,,1.44,2,,1231.22
2005-09-30,KOSDAQ,코스닥,75.3,,,1.1,,571.95
2005-09-30,KOSPI,코스피,9.76,,1.43,2.02,,1221.01
2005-10-04,KOSDAQ,코스닥,77.5,,1.6,1.1,,588.21
2005-10-04,KOSPI,코스피,9.94,,1.46,1.98,,1242.78
2005-10-05,KOSDAQ,코스닥,75.6,,1.6,1,,592.14
2005-10-05,KOSPI,코스피,9.81,,1.44,2.01,,1227.4
2005-10-06,KOSDAQ,코스닥,75.3,,1.6,1.1,,588.52
2005-10-06,KOSPI,코스피,9.61,,1.41,2.05,,1202.49
2005-10-07,KOSDAQ,코스닥,75.7,,1.6,1.1,,590.48
2005-10-07,KOSPI,코스피,9.6,,1.41,2.05,,1201.01
2005-10-10,KOSDAQ,코스닥,78,,1.6,1,,603.85
2005-10-10,KOSPI,코스피,9.82,,1.44,2.01,,1227.18
2005-10-11,KOSDAQ,코스닥,75.7,,1.6,1,,609.58
2005-10-11,KOSPI,코스피,9.95,,1.46,1.98,,1244.27
2005-10-12,KOSDAQ,코스닥,75.3,,1.6,1,,606.32
2005-10-12,KOSPI,코스피,9.73,,1.42,2.02,,1217.06
2005-10-13,KOSDAQ,코스닥,75.4,,1.6,1,,606.12
2005-10-13,KOSPI,코스피,9.53,,1.4,2.06,,1193.44
2005-10-14,KOSDAQ,코스닥,80.8,,1.6,1,,600.04
2005-10-14,KOSPI,코스피,9.5,,1.39,2.07,,1190.17
2005-10-17,KOSDAQ,코스닥,79.1,,1.6,1.1,,587.58
2005-10-17,KOSPI,코스피,9.39,,1.37,2.09,,1176.36
2005-10-18,KOSDAQ,코스닥,78.9,,1.6,1,,591.77
2005-10-18,KOSPI,코스피,9.47,,1.39,2.08,,1186.22
2005-10-19,KOSDAQ,코스닥,76.2,,1.5,1.1,,573.19
2005-10-19,KOSPI,코스피,9.21,,1.35,2.14,,1153.13
2005-10-20,KOSDAQ,코스닥,76.5,,1.5,1.1,,574.61
2005-10-20,KOSPI,코스피,9.28,,1.36,2.12,,1162.23
2005-10-21,KOSDAQ,코스닥,77.9,,1.6,1.1,,584.42
2005-10-21,KOSPI,코스피,9.45,,1.38,2.08,,1183.48
2005-10-24,KOSDAQ,코스닥,79,,1.6,1,,592.18
2005-10-24,KOSPI,코스피,9.46,,1.39,2.08,,1184.6
2005-10-25,KOSDAQ,코스닥,89.2,,1.6,1,,593.79
2005-10-25,KOSPI,코스피,9.43,,1.38,2.09,,1181.28
2005-10-26,KOSDAQ,코스닥,90,,1.6,1,,594.58
2005-10-26,KOSPI,코스피,9.42,,1.38,2.09,,1179
2005-10-27,KOSDAQ,코스닥,105.3,,1.6,1,,588.29
2005-10-27,KOSPI,코스피,9.32,,1.36,2.11,,1166.36
2005-10-28,KOSDAQ,코스닥,103.6,,1.6,1.1,,580.92
2005-10-28,KOSPI,코스피,9.11,,1.33,2.16,,1140.72
2005-10-31,KOSDAQ,코스닥,118.3,,1.6,1,,587.46
2005-10-31,KOSPI,코스피,9.24,,1.35,2.13,,1158.11
2005-11-01,KOSDAQ,코스닥,119.5,,1.6,1,,594.82
2005-11-01,KOSPI,코스피,9.48,,1.39,2.07,,1188.95
2005-11-02,KOSDAQ,코스닥,121.9,,1.6,1,,606.8
2005-11-02,KOSPI,코스피,9.64,,1.41,2.04,,1208.38
2005-11-03,KOSDAQ,코스닥,122.5,,1.7,1,,610.37
2005-11-03,KOSPI,코스피,9.71,,1.42,2.02,,1217.97
2005-11-04,KOSDAQ,코스닥,128.7,,1.7,1,,617.43
2005-11-04,KOSPI,코스피,9.75,,1.43,2.02,,1221.98
2005-11-07,KOSDAQ,코스닥,140.4,,1.7,1,,622.59
2005-11-07,KOSPI,코스피,9.72,,1.42,2.02,,1218.47
2005-11-08,KOSDAQ,코스닥,140.6,,1.7,1,,623.75
2005-11-08,KOSPI,코스피,9.78,,1.43,2.01,,1226.71
2005-11-09,KOSDAQ,코스닥,142.4,,1.7,1,,628.72
2005-11-09,KOSPI,코스피,9.79,,1.43,2.01,,1227.59
2005-11-10,KOSDAQ,코스닥,139.9,,1.7,1,,636.73
2005-11-10,KOSPI,코스피,9.85,,1.44,2,,1234.43
2005-11-11,KOSPI,코스피,10.02,,1.47,1.96,,1256.12
2005-11-14,KOSDAQ,코스닥,138.9,,1.7,1,,642.61
2005-11-14,KOSPI,코스피,10.03,,1.47,1.96,,1257.63
2005-11-15,KOSDAQ,코스닥,138.6,,1.7,1,,643.85
2005-11-15,KOSPI,코스피,10.01,,1.46,1.96,,1253.86
2005-11-16,KOSDAQ,코스닥,150.6,,1.8,0.9,,648.13
2005-11-16,KOSPI,코스피,10.11,,1.48,1.94,,1267.16
2005-11-17,KOSDAQ,코스닥,151,,1.8,0.9,,653.5
2005-11-17,KOSPI,코스피,10.13,,1.48,1.94,,1269.35
2005-11-18,KOSDAQ,코스닥,148.3,,1.8,0.9,,661.42
2005-11-18,KOSPI,코스피,9.97,,1.5,1.93,,1272.25
2005-11-21,KOSDAQ,코스닥,150.3,,1.8,0.9,,666.04
2005-11-21,KOSPI,코스피,9.94,,1.5,1.94,,1268.8
2005-11-22,KOSDAQ,코스닥,168.7,,1.8,0.9,,667.71
2005-11-22,KOSPI,코스피,9.75,,1.47,1.98,,1244.5
2005-11-23,KOSDAQ,코스닥,171.3,,1.8,0.9,,682.27
2005-11-23,KOSPI,코스피,10.04,,1.51,1.92,,1282.02
2005-11-24,KOSDAQ,코스닥,174.8,,1.9,0.9,,690.87
2005-11-24,KOSPI,코스피,10.11,,1.52,1.9,,1291.71
2005-11-25,KOSDAQ,코스닥,176.3,,1.9,0.9,,700.22
2005-11-25,KOSPI,코스피,10.12,,1.52,1.9,,1293.22
2005-11-28,KOSDAQ,코스닥,176.5,,1.9,0.9,,704.47
2005-11-28,KOSPI,코스피,10.12,,1.52,1.9,,1293.74
2005-11-29,KOSDAQ,코스닥,154.8,,1.9,0.9,,697.05
2005-11-29,KOSPI,코스피,10.02,,1.51,1.92,,1279.38
2005-11-30,KOSDAQ,코스닥,158,,1.9,0.9,,712.39
2005-11-30,KOSPI,코스피,10.16,,1.53,1.89,,1297.44
2005-12-01,KOSDAQ,코스닥,168.9,,2,0.8,,727.43
2005-12-01,KOSPI,코스피,10.23,,1.54,1.88,,1305.98
2005-12-02,KOSDAQ,코스닥,195.8,,2,0.8,,733.87
2005-12-02,KOSPI,코스피,10.26,,1.54,1.88,,1310.12
2005-12-05,KOSDAQ,코스닥,202.4,,2,0.8,,747.46
2005-12-05,KOSPI,코스피,10.3,,1.55,1.87,,1315.15
2005-12-06,KOSDAQ,코스닥,208.4,,2,0.8,,747.96
2005-12-06,KOSPI,코스피,10.35,,1.56,1.86,,1321.06
2005-12-07,KOSDAQ,코스닥,208.2,,2,0.8,,729.44
2005-12-07,KOSPI,코스피,10.38,,1.56,1.86,,1324.75
2005-12-08,KOSDAQ,코스닥,217.9,,2,0.8,,725.85
2005-12-08,KOSPI,코스피,10.38,,1.56,1.86,,1324.2
2005-12-09,KOSDAQ,코스닥,220.8,,2,0.8,,726.14
2005-12-09,KOSPI,코스피,10.33,,1.55,1.87,,1317.42
2005-12-12,KOSDAQ,코스닥,222,,2,0.8,,733.42
2005-12-12,KOSPI,코스피,10.58,,1.57,1.81,,1333.23
2005-12-13,KOSDAQ,코스닥,224.6,,2,0.8,,738.99
2005-12-13,KOSPI,코스피,10.61,,1.58,1.81,,1336.48
2005-12-14,KOSDAQ,코스닥,227.4,,2,0.8,,743.41
2005-12-14,KOSPI,코스피,10.6,,1.58,1.81,,1334.27
2005-12-15,KOSDAQ,코스닥,228.2,,2,0.8,,741.6
2005-12-15,KOSPI,코스피,10.63,,1.58,1.81,,1337.68
2005-12-16,KOSDAQ,코스닥,223.5,,1.9,0.8,,716.38
2005-12-16,KOSPI,코스피,10.5,,1.56,1.83,,1321.04
2005-12-19,KOSDAQ,코스닥,228.7,,2,0.8,,723.37
2005-12-19,KOSPI,코스피,10.64,,1.58,1.8,,1339.4
2005-12-20,KOSDAQ,코스닥,217.2,,2,0.8,,718.74
2005-12-20,KOSPI,코스피,10.65,,1.58,1.8,,1341
2005-12-21,KOSDAQ,코스닥,221.8,,2,0.8,,722.58
2005-12-21,KOSPI,코스피,10.76,,1.6,1.78,,1354.16
2005-12-22,KOSPI,코스피,10.74,,1.59,1.79,,1350.87
2005-12-23,KOSDAQ,코스닥,223.4,,1.9,0.9,,691.23
2005-12-23,KOSPI,코스피,10.81,,1.6,1.77,,1359.53
2005-12-26,KOSDAQ,코스닥,232.7,,1.9,0.9,,698.6
2005-12-26,KOSPI,코스피,10.9,,1.62,1.76,,1367.57
2005-12-27,KOSDAQ,코스닥,240.5,,1.9,0.9,,688.23
2005-12-27,KOSPI,코스피,10.95,,1.63,1.75,,1373.55
2005-12-28,KOSDAQ,코스닥,250.9,,1.9,0.9,,691.26
2005-12-28,KOSPI,코스피,10.89,,1.62,1.76,,1368.16
2005-12-29,KOSDAQ,코스닥,284.6,,1.9,0.9,,701.79
2005-12-29,KOSPI,코스피,10.98,,1.63,1.74,,1379.37
2006-01-02,KOSDAQ,코스닥,302.4,,2,0.8,,727.07
2006-01-02,KOSPI,코스피,11.07,,1.64,1.73,,1389.27
2006-01-03,KOSDAQ,코스닥,305.5,,2,0.8,,735.15
2006-01-03,KOSPI,코스피,11.12,,1.65,1.72,,1394.87
2006-01-04,KOSDAQ,코스닥,308.7,,2,0.8,,740.48
2006-01-04,KOSPI,코스피,11.18,,1.66,1.72,,1402.11
2006-01-05,KOSDAQ,코스닥,313.3,,2,0.8,,736.66
2006-01-05,KOSPI,코스피,11.12,,1.65,1.72,,1395.51
2006-01-06,KOSDAQ,코스닥,368.2,,2.1,0.8,,747.1
2006-01-06,KOSPI,코스피,11.25,,1.67,1.7,,1412.78
2006-01-09,KOSPI,코스피,11.2,,1.66,1.71,,1408.33
2006-01-10,KOSPI,코스피,11.1,,1.65,1.72,,1396.29
2006-01-11,KOSPI,코스피,11.09,,1.65,1.73,,1394.09
2006-01-12,KOSPI,코스피,11.15,,1.66,1.71,,1402.58
2006-01-13,KOSPI,코스피,11.27,,1.67,1.7,,1416.28
2006-01-16,KOSPI,코스피,11.31,,1.68,1.69,,1421.79
2006-01-17,KOSPI,코스피,11.06,,1.64,1.73,,1389.58
2006-01-18,KOSPI,코스피,10.76,,1.6,1.78,,1352.91
2006-01-19,KOSPI,코스피,10.82,,1.61,1.77,,1360.64
2006-01-20,KOSPI,코스피,10.53,,1.56,1.82,,1324.78
2006-01-23,KOSPI,코스피,10.32,,1.53,1.85,,1297.43
2006-01-24,KOSPI,코스피,10.55,,1.56,1.81,,1326.83
2006-01-25,KOSPI,코스피,10.67,,1.58,1.79,,1342.59
2006-01-26,KOSPI,코스피,10.76,,1.6,1.78,,1352.75
2006-01-27,KOSPI,코스피,11.01,,1.63,1.74,,1384.56
2006-01-31,KOSPI,코스피,11.13,,1.65,1.72,,1399.83
2006-02-01,KOSPI,코스피,10.95,,1.62,1.75,,1375.97
2006-02-02,KOSPI,코스피,10.94,,1.62,1.75,,1374.44
2006-02-03,KOSPI,코스피,10.61,,1.57,1.8,,1333.5
2006-02-06,KOSPI,코스피,10.67,,1.58,1.79,,1341.64
2006-02-07,KOSPI,코스피,10.6,,1.57,1.8,,1332.28
2006-02-08,KOSPI,코스피,10.42,,1.55,1.83,,1310.99
2006-02-09,KOSPI,코스피,10.63,,1.57,1.79,,1321.66
2006-02-10,KOSPI,코스피,10.74,,1.59,1.77,,1335.23
2006-02-13,KOSPI,코스피,10.63,,1.57,1.79,,1320.79
2006-02-14,KOSPI,코스피,10.69,,1.58,1.78,,1328.21
2006-02-15,KOSPI,코스피,10.53,,1.56,1.81,,1303.84
2006-02-16,KOSPI,코스피,10.61,,1.57,1.79,,1314.32
2006-02-17,KOSPI,코스피,10.76,,1.59,1.77,,1332.73
2006-02-20,KOSPI,코스피,10.88,,1.61,1.75,,1348.25
2006-02-21,KOSPI,코스피,10.88,,1.61,1.75,,1346.49
2006-02-22,KOSPI,코스피,10.83,,1.6,1.76,,1340.58
2006-02-23,KOSPI,코스피,11,,1.63,1.73,,1361.23
2006-02-24,KOSPI,코스피,11.05,,1.64,1.72,,1365.82
2006-02-27,KOSPI,코스피,11.12,,1.65,1.71,,1374.88
2006-02-28,KOSPI,코스피,11.1,,1.64,1.72,,1371.59
2006-03-02,KOSPI,코스피,11.06,,1.64,1.72,,1367.7
2006-03-03,KOSPI,코스피,10.74,,1.59,1.77,,1328.95
2006-03-06,KOSPI,코스피,10.87,,1.61,1.75,,1344.76
2006-03-07,KOSPI,코스피,10.64,,1.57,1.79,,1316.67
2006-03-08,KOSPI,코스피,10.61,,1.57,1.79,,1314.05
2006-03-09,KOSPI,코스피,10.59,,1.57,1.8,,1311.21
2006-03-10,KOSPI,코스피,10.67,,1.58,1.78,,1320.07
2006-03-13,KOSPI,코스피,10.81,,1.6,1.76,,1338.28
2006-03-14,KOSPI,코스피,10.71,,1.58,1.78,,1326.3
2006-03-15,KOSPI,코스피,10.76,,1.59,1.77,,1333.98
2006-03-16,KOSPI,코스피,10.78,,1.59,1.76,,1335.98
2006-03-17,KOSPI,코스피,10.84,,1.6,1.76,,1341.12
2006-03-20,KOSPI,코스피,10.89,,1.61,1.75,,1346.69
2006-03-21,KOSPI,코스피,10.81,,1.6,1.76,,1336.65
2006-03-22,KOSPI,코스피,10.59,,1.57,1.8,,1309.83
2006-03-23,KOSPI,코스피,10.59,,1.57,1.79,,1312.26
2006-03-24,KOSPI,코스피,10.66,,1.58,1.78,,1321.23
2006-03-27,KOSPI,코스피,10.73,,1.59,1.77,,1330.34
2006-03-28,KOSPI,코스피,10.75,,1.59,1.77,,1331.31
2006-03-29,KOSPI,코스피,10.76,,1.59,1.77,,1332.72
2006-03-30,KOSPI,코스피,10.82,,1.6,1.76,,1338.14
2006-03-31,KOSPI,코스피,11,,1.63,1.73,,1359.6
2006-04-03,KOSDAQ,코스닥,107.5,,1.9,0.9,,677.28
2006-04-03,KOSPI,코스피,11.17,,1.65,1.7,,1379.75
2006-04-04,KOSDAQ,코스닥,107.7,,1.9,0.9,,680.35
2006-04-04,KOSPI,코스피,11.22,,1.66,1.7,,1385.64
2006-04-05,KOSDAQ,코스닥,109.1,,1.9,0.9,,688.38
2006-04-05,KOSPI,코스피,11.26,,1.66,1.69,,1388.77
2006-04-06,KOSDAQ,코스닥,109.9,,1.9,0.9,,693.77
2006-04-06,KOSPI,코스피,11.33,,1.67,1.68,,1397
2006-04-07,KOSDAQ,코스닥,113.7,,1.9,0.9,,694.35
2006-04-07,KOSPI,코스피,11.37,,1.68,1.68,,1402.36
2006-04-10,KOSDAQ,코스닥,114.3,,1.9,0.8,,695.4
2006-04-10,KOSPI,코스피,11.34,,1.68,1.68,,1398.29
2006-04-11,KOSDAQ,코스닥,90.6,,1.9,0.9,,691.96
2006-04-11,KOSPI,코스피,11.24,,1.66,1.7,,1386.08
2006-04-12,KOSDAQ,코스닥,91.9,,1.9,0.9,,690.6
2006-04-12,KOSPI,코스피,11.23,,1.66,1.7,,1383.59
2006-04-13,KOSDAQ,코스닥,93.3,,1.9,0.8,,697.39
2006-04-13,KOSPI,코스피,11.41,,1.68,1.67,,1405.72
2006-04-14,KOSDAQ,코스닥,94.4,,2,0.8,,704.57
2006-04-14,KOSPI,코스피,11.62,,1.72,1.64,,1432.72
2006-04-17,KOSDAQ,코스닥,95.1,,2,0.8,,702.96
2006-04-17,KOSPI,코스피,11.54,,1.7,1.65,,1422.63
2006-04-18,KOSDAQ,코스닥,95.4,,2,0.8,,702.84
2006-04-18,KOSPI,코스피,11.58,,1.71,1.65,,1427
2006-04-19,KOSDAQ,코스닥,95.8,,2,0.8,,701.85
2006-04-19,KOSPI,코스피,11.67,,1.72,1.63,,1437.84
2006-04-20,KOSDAQ,코스닥,97,,1.9,0.8,,694.12
2006-04-20,KOSPI,코스피,11.64,,1.72,1.64,,1434.15
2006-04-21,KOSDAQ,코스닥,97.2,,2,0.8,,701.49
2006-04-21,KOSPI,코스피,11.78,,1.74,1.62,,1451.31
2006-04-24,KOSDAQ,코스닥,96.2,,1.9,0.8,,695.7
2006-04-24,KOSPI,코스피,11.62,,1.72,1.64,,1430.94
2006-04-25,KOSDAQ,코스닥,81,,1.9,0.9,,689.21
2006-04-25,KOSPI,코스피,11.8,,1.47,1.59,,1431.15
2006-04-26,KOSDAQ,코스닥,81.5,,1.9,0.9,,693.22
2006-04-26,KOSPI,코스피,11.96,,1.49,1.57,,1451.22
2006-04-27,KOSDAQ,코스닥,82,,1.9,0.9,,693.37
2006-04-27,KOSPI,코스피,11.97,,1.5,1.57,,1452.53
2006-04-28,KOSDAQ,코스닥,83.3,,1.8,0.9,,685.44
2006-04-28,KOSPI,코스피,11.7,,1.46,1.61,,1419.73
2006-05-02,KOSDAQ,코스닥,83.8,,1.9,0.9,,687.84
