기준일,시장구분,시가,고가,저가,종가,수정주가,거래량,거래대금,시가총액,외국인시가총액,PER,FPER,PBR,DY,created_at,updated_at,신용잔고,예탁금
2023-07-26,KOSPI,2638.76,2639.21,2580.98,2592.36,,834105980,36348200,2054940030,653070020,,,,,,,9978580,57787800
2023-07-27,KOSPI,2599.82,2617.61,2586.36,2603.81,,594163010,24076400,2064700030,663505980,,,,,,,10082600,58199100
2023-07-28,KOSPI,2593.67,2609.54,2586.33,2608.32,,503267008,16807300,2068130050,661193980,,,,,,,10117900,55729500
2023-07-31,KOSPI,2628.87,2639.45,2622.21,2632.58,,454243008,15688000,2085910020,660211970,,,,,,,10059300,55986600
2023-08-01,KOSPI,2644.34,2668.21,2639.1,2667.07,,493643008,15851900,2113139970,670592000,,,,,,,10126400,57160500
2023-08-02,KOSPI,2651.53,2660.9,2611.77,2616.47,,704673980,16001900,2073670020,657491970,,,,,,,10249200,55277700
2023-08-03,KOSPI,2624.76,2625.45,2591.3,2605.39,,789416000,14921500,2064280060,652121980,,,,,,,10315900,54862800
2023-08-04,KOSPI,2606.17,2612.3,2598.38,2602.8,,645750020,10971400,2061750020,650376000,,,,,,,10383100,54184400
2023-08-07,KOSPI,2591.58,2607.36,2580.71,2580.71,,504071008,11894500,2044889980,649553020,,,,,,,10464000,54351000
2023-08-08,KOSPI,2598.29,2601.41,2568.15,2573.98,,638419010,12435400,2039629950,644878020,,,,,,,10528300,53349000
2023-08-09,KOSPI,2580.6,2608.98,2576.21,2605.12,,467527008,10326300,2064560000,652417020,,,,,,,10479500,52716800
2023-08-10,KOSPI,2592.4,2601.56,2590.02,2601.56,,568155010,11349000,2061340030,649001020,,,,,,,10506500,52886600
2023-08-11,KOSPI,2611.25,2616.84,2589.94,2591.26,,675390020,10513500,2053369980,645942020,,,,,,,10511200,53213400
2023-08-14,KOSPI,2586.51,2592.91,2561.88,2570.87,,624377980,9995330,2037190020,641174980,,,,,,,10595000,53528100
2023-08-16,KOSPI,2550.13,2550.53,2520.87,2525.64,,685136000,12025500,2001820030,633494980,,,,,,,10607900,55680900
2023-08-17,KOSPI,2512.92,2520.56,2482.06,2519.85,,735132990,10727600,1997270020,631844990,,,,,,,10647200,53960400
2023-08-18,KOSPI,2495.18,2519.6,2489.63,2504.5,,557785020,10776800,1985149950,628740990,,,,,,,10592400,52594000
2023-08-21,KOSPI,2511.7,2524.41,2505.59,2508.8,,399459008,8524820,1988809980,629691010,,,,,,,10514800,52809900
2023-08-22,KOSPI,2528.39,2533.43,2509.53,2515.74,,471808992,9270270,1994099970,631153980,,,,,,,10477900,51751200
2023-08-23,KOSPI,2510,2517.51,2499.89,2505.5,,547169980,8577990,1986579970,631067010,,,,,,,10481400,51488700
2023-08-24,KOSPI,2531.78,2539.44,2520.73,2537.68,,441140000,10099500,2012080000,639947010,,,,,,,10431900,52067700
2023-08-25,KOSPI,2505.39,2526.37,2502.05,2519.14,,577384000,8302850,1997699970,632745980,,,,,,,10482500,51391300
2023-08-28,KOSPI,2534.42,2543.41,2525.64,2543.41,,483588000,8221910,2015830020,634729980,,,,,,,10457900,52743700
2023-08-29,KOSPI,2550.76,2556.98,2545.27,2552.16,,441366016,8275020,2022520060,636760000,,,,,,,10496900,51589800
2023-08-30,KOSPI,2575.42,2578.62,2561.22,2561.22,,364003008,7765440,2029670020,639246980,,,,,,,10504600,51489900
2023-08-31,KOSPI,2564.45,2568.06,2547.72,2556.27,,473168992,11335000,2025219970,638862020,,,,,,,10531600,51578900
2023-09-01,KOSPI,2551.93,2568.42,2551.04,2563.71,,493367008,10029700,2033319940,650449980,,,,,,,10546300,52846800
2023-09-04,KOSPI,2566.93,2584.55,2560.32,2584.55,,342072992,8699610,2050029950,655382020,,,,,,,10577100,52673200
2023-09-05,KOSPI,2578.91,2586.65,2575.19,2582.18,,384579008,7590070,2048140030,653697980,,,,,,,10595100,51301300
2023-09-06,KOSPI,2577.41,2585.98,2560.09,2563.34,,422126016,7626690,2033219970,649164030,,,,,,,10546000,51306700
2023-09-07,KOSPI,2554.87,2562.42,2539.24,2548.26,,377271008,8325830,2021629950,648753020,,,,,,,10555300,52481000
2023-09-08,KOSPI,2546.07,2550.96,2530.05,2547.68,,396288992,7718990,2020839940,646236030,,,,,,,10596700,51061500
2023-09-11,KOSPI,2549.88,2556.89,2540.44,2556.88,,411070016,8340730,2027849980,648809980,,,,,,,10569200,52005700
2023-09-12,KOSPI,2566.42,2568.55,2535.15,2536.58,,359409984,8927210,2012509950,645689020,,,,,,,10567200,51005000
2023-09-13,KOSPI,2536.22,2549.38,2528.18,2534.7,,417576000,9271000,2011459970,648198980,,,,,,,10601200,52158500
2023-09-14,KOSPI,2544.89,2572.89,2541.11,2572.89,,412508992,9577500,2041170050,656555010,,,,,,,10595400,52192500
2023-09-15,KOSPI,2574.98,2611,2572.37,2601.28,,441729984,11995200,2063459970,663395970,,,,,,,10515900,49306700
2023-09-18,KOSPI,2588.69,2596.55,2573.26,2574.72,,416289984,8772090,2042000000,652880000,,,,,,,10452800,50001400
2023-09-19,KOSPI,2579.36,2583.25,2555.46,2559.21,,462342016,7827320,2030130050,649750980,,,,,,,10383500,50681500
2023-09-20,KOSPI,2556.55,2566.62,2551.12,2559.74,,414668000,7571720,2030279940,649113980,,,,,,,10452100,50850000
2023-09-21,KOSPI,2544.81,2549.63,2514.96,2514.97,,394676000,7803100,1995559940,639238980,,,,,,,10495900,50859100
2023-09-22,KOSPI,2491.45,2513.26,2486.14,2508.13,,433184000,7063030,1988870020,637315970,,,,,,,10503300,48030400
2023-09-25,KOSPI,2504.1,2509.38,2486.44,2495.76,,438615008,7459540,1979049980,637139010,,,,,,,10520000,48149500
2023-09-26,KOSPI,2493.64,2495,2461.59,2462.97,,427476000,7060840,1953459970,628270980,,,,,,,10436200,52631400
2023-09-27,KOSPI,2447.99,2469.72,2445.51,2465.07,,366240992,6761280,1955820030,627510020,,,,,,,10322900,49990000
2023-10-04,KOSPI,2435.78,2435.78,2402.84,2405.69,,424859008,10244700,1909059970,614760000,,,,,,,10217400,52246700
2023-10-05,KOSPI,2423.35,2426.61,2402.5,2403.6,,451721984,9141360,1912220030,613955010,,,,,,,10156400,50491800
2023-10-06,KOSPI,2408.81,2421.18,2403.92,2408.73,,289392000,6522750,1916150020,613632000,,,,,,,10092400,47445200
2023-10-10,KOSPI,2436.58,2448.24,2402.44,2402.58,,416004000,9505950,1912039940,615340030,,,,,,,9910340,46538900
2023-10-11,KOSPI,2436.52,2463.56,2436.52,2450.08,,446948992,9140840,1949660030,625236990,,,,,,,9878020,46785900
2023-10-12,KOSPI,2465.19,2479.82,2464.84,2479.82,,515452000,8929120,1973340030,633364990,,,,,,,9759550,49099000
2023-10-13,KOSPI,2460.85,2466.62,2452.83,2456.15,,582883970,7164460,1955250050,628142980,,,,,,,9714860,49492000
2023-10-16,KOSPI,2442.43,2453.77,2422.52,2436.24,,788355970,8393100,1939010050,622920000,,,,,,,9729070,47762800
2023-10-17,KOSPI,2454.14,2466.87,2449.42,2460.17,,509375008,7711250,1958109950,632529980,,,,,,,9795970,46595600
2023-10-18,KOSPI,2452.05,2465.33,2450.78,2462.6,,911545980,8897570,1960050050,637065020,,,,,,,9791630,46635300
2023-10-19,KOSPI,2431.92,2433.45,2412.55,2415.8,,756947010,9054470,1923750020,626198020,,,,,,,9764800,47248900
2023-10-20,KOSPI,2391.54,2394.67,2364.01,2375,,521208000,9295960,1892280060,618680000,,,,,,,9718000,47898500
2023-10-23,KOSPI,2370.07,2375.79,2354.7,2357.02,,395929984,7117570,1877779970,613420030,,,,,,,9615350,48228800
2023-10-24,KOSPI,2371.55,2384.14,2326.67,2383.51,,444164992,7949280,1898109950,617760000,,,,,,,9413230,47034000
2023-10-25,KOSPI,2389.23,2389.9,2362.69,2363.17,,440807008,7832200,1882419970,614331010,,,,,,,9308820,46534100
2023-10-26,KOSPI,2325.82,2330.55,2299.08,2299.08,,531072992,9251520,1832029950,598057980,,,,,,,9254710,48547400
2023-10-27,KOSPI,2311.59,2321.84,2293.05,2302.81,,514876000,8009950,1834540030,599075970,,,,,,,9250730,48446000
2023-10-30,KOSPI,2292.34,2317.75,2292.34,2310.55,,444841984,6954630,1840679940,599022980,,,,,,,9088000,47194500
2023-10-31,KOSPI,2318.39,2322.45,2273.97,2277.99,,394982016,8233070,1815420030,592865980,,,,,,,8976980,46057000
2023-11-01,KOSPI,2292.89,2312.15,2288.64,2301.56,,358156992,6739280,1835320060,602552000,,,,,,,8929140,46012000
2023-11-02,KOSPI,2334.96,2351.91,2333.41,2343.12,,377462016,7679300,1868120060,612750020,,,,,,,8888670,45021500
2023-11-03,KOSPI,2365.59,2370.28,2351.83,2368.34,,578662020,8040960,1887970050,617814020,,,,,,,8790990,44682000
2023-11-06,KOSPI,2399.8,2502.37,2395.03,2502.37,,528584992,15225500,1991920000,643361980,,,,,,,8763560,47429800
2023-11-07,KOSPI,2476.35,2476.35,2418.74,2443.96,,457676000,12086600,1947079940,633041020,,,,,,,8750450,47810100
2023-11-08,KOSPI,2460.22,2468.43,2418.14,2421.62,,467216992,7667330,1929360000,625680000,,,,,,,8806010,47870300
2023-11-09,KOSPI,2425.93,2437.9,2413.04,2427.08,,395031008,7288450,1933619970,628625020,,,,,,,8998630,47202400
2023-11-10,KOSPI,2406.4,2413.62,2393.64,2409.66,,312468000,5825600,1923180030,627332990,,,,,,,9014290,48174400
2023-11-13,KOSPI,2431.24,2435.32,2399.04,2403.76,,307123008,5934170,1918620030,626465980,,,,,,,9005890,47908200
2023-11-14,KOSPI,2424.93,2442.37,2422.97,2433.25,,306964000,6382100,1942200060,632096000,,,,,,,8978350,47007300
2023-11-15,KOSPI,2482.21,2487.42,2468.43,2486.67,,419843008,9328220,1984029950,646172990,,,,,,,8946330,47585400
2023-11-16,KOSPI,2483.48,2491.98,2472.69,2488.18,,407440992,6806410,1985490050,648096000,,,,,,,8890640,46823700
2023-11-17,KOSPI,2477.43,2481.1,2463.59,2469.85,,388974016,8129520,1974349950,644006980,,,,,,,8806400,46961100
